come_on_first | 2018-06-08 13:23:36,984 | INFO | 9576:7616 | initializer.py | 23 | <module> | mysql://None:None@None:None/None?charset=utf8
come_on_first | 2018-06-12 18:18:41,284 | INFO | 10844:140209718654720 | article.py | 51 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 51, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:18:52,673 | INFO | 10860:140084862719744 | article.py | 51 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 51, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:19:30,652 | INFO | 10887:139754779883264 | article.py | 51 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 51, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:19:56,024 | INFO | 10915:140440629995264 | article.py | 52 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 52, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:20:13,784 | INFO | 10937:140063897392896 | article.py | 52 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 52, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:20:40,502 | INFO | 10956:139969058883328 | article.py | 52 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 52, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:21:39,196 | INFO | 10974:140664805525248 | article.py | 52 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 52, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:23:11,038 | INFO | 11018:139928438691584 | article.py | 52 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 52, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:27:02,754 | INFO | 11055:140633608148736 | article.py | 52 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 52, 'get_article', 'logger.info(traceback.extract_stack())')]
come_on_first | 2018-06-12 18:27:11,457 | INFO | 11055:140633608148736 | article.py | 52 | get_article | [('/usr/local/python2.7/lib/python2.7/threading.py', 774, '__bootstrap', 'self.__bootstrap_inner()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 801, '__bootstrap_inner', 'self.run()'), ('/usr/local/python2.7/lib/python2.7/threading.py', 754, 'run', 'self.__target(*self.__args, **self.__kwargs)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 777, 'inner', 'srv.serve_forever()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 612, 'serve_forever', 'HTTPServer.serve_forever(self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 238, 'serve_forever', 'self._handle_request_noblock()'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 295, '_handle_request_noblock', 'self.process_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 321, 'process_request', 'self.finish_request(request, client_address)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 334, 'finish_request', 'self.RequestHandlerClass(request, client_address, self)'), ('/usr/local/python2.7/lib/python2.7/SocketServer.py', 655, '__init__', 'self.handle()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 293, 'handle', 'rv = BaseHTTPRequestHandler.handle(self)'), ('/usr/local/python2.7/lib/python2.7/BaseHTTPServer.py', 340, 'handle', 'self.handle_one_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 328, 'handle_one_request', 'return self.run_wsgi()'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 270, 'run_wsgi', 'execute(self.server.app)'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/serving.py', 260, 'execute', 'for data in application_iter:'), ('/usr/local/python2.7/lib/python2.7/site-packages/werkzeug/debug/__init__.py', 288, 'debug_application', 'app_iter = self.app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1997, '__call__', 'return self.wsgi_app(environ, start_response)'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1982, 'wsgi_app', 'response = self.full_dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1612, 'full_dispatch_request', 'rv = self.dispatch_request()'), ('/usr/local/python2.7/lib/python2.7/site-packages/flask/app.py', 1598, 'dispatch_request', 'return self.view_functions[rule.endpoint](**req.view_args)'), ('/home/ly_me/code/02flask_study/come_on_fisrt/view/interface_view/article.py', 52, 'get_article', 'logger.info(traceback.extract_stack())')]
